Date,Volume
2016-10-03,55388000
2016-10-04,59006000
2016-10-05,69382000
2016-10-06,53680000
2016-10-07,48524000
2016-10-10,36542000
2016-10-11,71764000
2016-10-12,47608000
2016-10-13,61828000
2016-10-14,59996000
2016-10-17,67230000
2016-10-18,50250000
2016-10-19,41814000
2016-10-20,63040000
2016-10-21,55860000
2016-10-24,81218000
2016-10-25,64968000
2016-10-26,79962000
2016-10-27,148128000
2016-10-28,216822000
2016-10-31,108266000
2016-11-01,106108000
2016-11-02,100530000
2016-11-03,77450000
2016-11-04,102442000
2016-11-07,119688000
2016-11-08,68252000
2016-11-09,171258000
2016-11-10,254940000
2016-11-11,132456000
2016-11-14,146426000
2016-11-15,135116000
2016-11-16,72976000
2016-11-17,73802000
2016-11-18,87468000
2016-11-21,92292000
2016-11-22,106226000
2016-11-23,70806000
2016-11-25,36742000
2016-11-28,88776000
2016-11-29,65446000
2016-11-30,92518000
2016-12-01,93320000
2016-12-02,71226000
2016-12-05,86294000
2016-12-06,75894000
2016-12-07,73698000
2016-12-08,63792000
2016-12-09,49418000
2016-12-12,59278000
2016-12-13,105706000
2016-12-14,109096000
2016-12-15,76038000
2016-12-16,96964000
2016-12-19,62264000
2016-12-20,54072000
2016-12-21,40892000
2016-12-22,50872000
2016-12-23,39632000
2016-12-27,52774000
2016-12-28,66020000
2016-12-29,63166000
2016-12-30,82788000
2017-01-03,70422000
2017-01-04,50210000
2017-01-05,116602000
2017-01-06,119724000
2017-01-09,68922000
2017-01-10,51168000
2017-01-11,59856000
2017-01-12,97478000
2017-01-13,75838000
2017-01-17,73410000
2017-01-18,47084000
2017-01-19,50816000
2017-01-20,67524000
2017-01-23,55950000
2017-01-24,59434000
2017-01-25,78452000
2017-01-26,71726000
2017-01-27,59974000
2017-01-30,74946000
2017-01-31,62744000
2017-02-01,77004000
2017-02-02,147010000
2017-02-03,217376000
2017-02-06,77946000
2017-02-07,69322000
2017-02-08,57160000
2017-02-09,49698000
2017-02-10,48592000
2017-02-13,83452000
2017-02-14,55848000
2017-02-15,59378000
2017-02-16,54294000
2017-02-17,62246000
2017-02-21,70154000
2017-02-22,52340000
2017-02-23,69240000
2017-02-24,73760000
2017-02-27,54272000
2017-02-28,55874000
2017-03-01,55202000
2017-03-02,42642000
2017-03-03,38822000
2017-03-06,52208000
2017-03-07,44952000
2017-03-08,45730000
2017-03-09,40964000
2017-03-10,48728000
2017-03-13,38194000
2017-03-14,42612000
2017-03-15,51244000
2017-03-16,36846000
2017-03-17,67688000
2017-03-20,45654000
2017-03-21,87658000
2017-03-22,53174000
2017-03-23,39060000
2017-03-24,42766000
2017-03-27,55116000
2017-03-28,60832000
2017-03-29,89716000
2017-03-30,55254000
2017-03-31,79152000
2017-04-03,68446000
2017-04-04,99694000
2017-04-05,150168000
2017-04-06,126882000
2017-04-07,74218000
2017-04-10,63686000
2017-04-11,60254000
2017-04-12,49122000
2017-04-13,63492000
2017-04-17,57094000
2017-04-18,59984000
2017-04-19,57404000
2017-04-20,56288000
2017-04-21,48410000
2017-04-24,62458000
2017-04-25,67612000
2017-04-26,52178000
2017-04-27,106110000
2017-04-28,147294000
2017-05-01,109330000
2017-05-02,76976000
2017-05-03,71654000
2017-05-04,48368000
2017-05-05,57328000
2017-05-08,68314000
2017-05-09,65242000
2017-05-10,41930000
2017-05-11,43882000
2017-05-12,72518000
2017-05-15,85412000
2017-05-16,62522000
2017-05-17,102912000
2017-05-18,78786000
2017-05-19,79442000
2017-05-22,52844000
2017-05-23,48312000
2017-05-24,48920000
2017-05-25,96440000
2017-05-26,69384000
2017-05-30,65262000
2017-05-31,78262000
2017-06-01,49096000
2017-06-02,75046000
2017-06-05,54398000
2017-06-06,66928000
2017-06-07,56460000
2017-06-08,55358000
2017-06-09,152954000
2017-06-12,188944000
2017-06-13,91600000
2017-06-14,79498000
2017-06-15,107478000
2017-06-16,229454000
2017-06-19,100868000
2017-06-20,81536000
2017-06-21,58450000
2017-06-22,45068000
2017-06-23,57582000
2017-06-26,67724000
2017-06-27,75648000
2017-06-28,74752000
2017-06-29,86060000
2017-06-30,67806000
2017-07-03,58182000
